time,timestamp,position,velocity,acceleration,jerk,yaw,yawspeed
2024/03/05 02:11:34.811048965,1709604694810825,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.821727792,1709604694820733,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.827346419,1709604694827116,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.834792994,1709604694834661,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.842777093,1709604694842650,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.852480321,1709604694851913,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.859851445,1709604694859447,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.867373508,1709604694867120,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.875666331,1709604694875456,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.883759558,1709604694883266,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.891070644,1709604694890884,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.899732144,1709604694899466,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.907027261,1709604694906837,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.915285310,1709604694915080,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.923009601,1709604694922809,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.931569190,1709604694931403,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.938962481,1709604694938780,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.947899775,1709604694947675,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.957532822,1709604694957224,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.966009998,1709604694965288,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.972251512,1709604694971629,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.979557432,1709604694979250,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.988508093,1709604694988216,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:34.997100271,1709604694996276,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.3122840,1709604695002949,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.11333944,1709604695011143,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.20125556,1709604695019900,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.27170772,1709604695026981,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.38134522,1709604695037842,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.43838557,1709604695043451,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.52668385,1709604695052427,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.59839670,1709604695059605,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.67276643,1709604695067116,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.75066653,1709604695074901,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.84314733,1709604695084003,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.91564568,1709604695091371,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.100815702,1709604695100016,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.108453067,1709604695107741,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.115744499,1709604695115501,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.123203114,1709604695122991,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.131842955,1709604695131605,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.140871204,1709604695140449,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.148541627,1709604695148193,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.156696381,1709604695156263,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.165851013,1709604695164643,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.177011232,1709604695174991,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.182019500,1709604695180931,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.188604140,1709604695188374,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.197673633,1709604695197078,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.203908366,1709604695203430,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.211607575,1709604695211330,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.219159036,1709604695218967,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.231031945,1709604695230408,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.239843123,1709604695239003,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.244928454,1709604695244259,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.252585928,1709604695252167,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.260087368,1709604695259833,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.268412947,1709604695268133,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.276204593,1709604695275984,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.283834743,1709604695283397,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.292091770,1709604695291841,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.299669955,1709604695299425,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.308445758,1709604695308022,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.320177177,1709604695318714,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.325067161,1709604695324721,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.332054667,1709604695331771,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.340293599,1709604695339421,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.350344552,1709604695350069,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.355609951,1709604695355339,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.363708818,1709604695363521,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.373293346,1709604695372893,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.382288091,1709604695381504,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.390566237,1709604695389927,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.397667050,1709604695396784,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.412293261,1709604695406817,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.413619021,1709604695412596,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.422823621,1709604695422272,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.430750121,1709604695429584,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.438333254,1709604695437893,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.443524344,1709604695443346,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.455794110,1709604695455148,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.460892021,1709604695460607,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.467646955,1709604695467369,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.475726923,1709604695475505,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.484104808,1709604695483800,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.491407999,1709604695490996,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.499107315,1709604695498892,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.507295431,1709604695507066,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.515981764,1709604695515707,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.523651127,1709604695523364,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.531194407,1709604695530941,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.539293595,1709604695539102,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.547664800,1709604695547472,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.555257627,1709604695555027,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.563936780,1709604695563717,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.571363689,1709604695571146,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.579515615,1709604695579245,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.589388654,1709604695589032,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.597261366,1709604695596668,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.604251950,1709604695604050,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.611863246,1709604695611642,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.618929978,1709604695618804,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.627018652,1709604695626857,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.635932047,1709604695635717,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.643910813,1709604695643619,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.651835071,1709604695651585,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.659259051,1709604695659042,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.668118683,1709604695667938,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.675403652,1709604695675107,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.684100860,1709604695683846,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.691319578,1709604695691089,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.700116952,1709604695699917,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.707194877,1709604695706990,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.715177706,1709604695714970,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.723229894,1709604695722997,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.731277499,1709604695731091,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.739338952,1709604695739160,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.747722032,1709604695747563,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.755356121,1709604695755172,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.763964214,1709604695763777,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.772044685,1709604695771866,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.780561081,1709604695780298,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.788126116,1709604695787918,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.796323954,1709604695795871,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.805693455,1709604695805299,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.813024885,1709604695812654,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.821486767,1709604695821132,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.828974042,1709604695828650,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.837345428,1709604695836921,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.843014456,1709604695842805,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.851680087,1709604695851500,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.859060998,1709604695858850,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.867727477,1709604695867387,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.874994785,1709604695874811,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.883244311,1709604695882990,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:11:35.892153825,1709604695891918,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
